rank,score
1,4.663
2,4.673
3,4.678
4,4.68
5,4.694
6,4.697
7,4.697
8,4.699
9,4.699
10,4.7
11,4.702
12,4.702
13,4.704
14,4.705
15,4.707
16,4.709
17,4.709
18,4.709
19,4.709
20,4.709
21,4.709
22,4.709
23,4.709
24,4.709
25,4.709
26,4.709
27,4.709
28,4.709
29,4.709
30,4.709
31,4.709
32,4.709
33,4.709
34,4.709
35,4.709
36,4.709
37,4.709
38,4.709
39,4.709
40,4.712
41,4.712
42,4.714
43,4.717
44,4.719
45,4.719
46,4.721
47,4.721
48,4.722
49,4.724
50,4.724
51,4.728
52,4.729
53,4.732
54,4.733
55,4.733
56,4.734
57,4.734
58,4.734
59,4.734
60,4.734
61,4.734
62,4.734
63,4.734
64,4.734
65,4.734
66,4.734
67,4.734
68,4.734
69,4.735
70,4.737
71,4.737
72,4.737
73,4.737
74,4.737
75,4.738
76,4.738
77,4.738
78,4.738
79,4.738
80,4.738
81,4.741
82,4.741
83,4.743
84,4.743
85,4.744
86,4.744
87,4.744
88,4.746
89,4.747
90,4.747
91,4.747
92,4.748
93,4.748
94,4.75
95,4.753
96,4.753
97,4.753
98,4.753
99,4.753
100,4.756
101,4.757
102,4.757
103,4.757
104,4.757
105,4.757
106,4.757
107,4.757
108,4.757
109,4.764
110,4.764
111,4.765
112,4.769
113,4.769
114,4.769
115,4.769
116,4.769
117,4.77
118,4.77
119,4.77
120,4.77
121,4.772
122,4.773
123,4.774
124,4.774
125,4.779
126,4.782
127,4.783
128,4.784
129,4.784
130,4.784
131,4.784
132,4.784
133,4.784
134,4.784
135,4.784
136,4.784
137,4.784
138,4.786
139,4.786
140,4.786
141,4.787
142,4.789
143,4.789
144,4.789
145,4.798
146,4.798
147,4.8
148,4.8
149,4.801
150,4.803
151,4.803
152,4.803
153,4.805
154,4.806
155,4.808
156,4.808
157,4.808
158,4.81
159,4.811
160,4.811
161,4.812
162,4.813
163,4.813
164,4.813
165,4.813
166,4.813
167,4.815
168,4.818
169,4.818
170,4.818
171,4.818
172,4.818
173,4.818
174,4.819
175,4.823
176,4.825
177,4.825
178,4.825
179,4.826
180,4.827
181,4.829
182,4.829
183,4.829
184,4.831
185,4.832
186,4.834
187,4.835
188,4.835
189,4.835
190,4.835
191,4.837
192,4.837
193,4.841
194,4.841
195,4.842
196,4.844
197,4.844
198,4.847
199,4.847
200,4.849
201,4.852
202,4.852
203,4.852
204,4.852
205,4.852
206,4.852
207,4.852
208,4.852
209,4.852
210,4.854
211,4.855
212,4.855
213,4.856
214,4.858
215,4.861
216,4.861
217,4.863
218,4.863
219,4.863
220,4.864
221,4.865
222,4.866
223,4.868
224,4.868
225,4.87
226,4.87
227,4.87
228,4.87
229,4.87
230,4.87
231,4.871
232,4.871
233,4.873
234,4.873
235,4.875
236,4.875
237,4.875
238,4.875
239,4.876
240,4.877
241,4.878
242,4.878
243,4.878
244,4.878
245,4.879
246,4.88
247,4.88
248,4.882
249,4.883
250,4.883
251,4.883
252,4.884
253,4.885
254,4.885
255,4.887
256,4.894
257,4.894
258,4.894
259,4.897
260,4.899
261,4.9
262,4.9
263,4.909
264,4.914
265,4.914
266,4.914
267,4.917
268,4.919
269,4.921
270,4.921
271,4.921
272,4.921
273,4.921
274,4.921
275,4.921
276,4.921
277,4.923
278,4.923
279,4.923
280,4.923
281,4.923
282,4.924
283,4.924
284,4.926
285,4.926
286,4.926
287,4.926
288,4.926
289,4.926
290,4.926
291,4.926
292,4.926
293,4.926
294,4.926
295,4.926
296,4.926
297,4.926
298,4.927
299,4.929
300,4.929
301,4.931
302,4.931
303,4.935
304,4.935
305,4.938
306,4.938
307,4.94
308,4.941
309,4.942
310,4.943
311,4.943
312,4.945
313,4.945
314,4.946
315,4.947
316,4.95
317,4.953
318,4.955
319,4.955
320,4.956
321,4.956
322,4.957
323,4.958
324,4.96
325,4.96
326,4.962
327,4.962
328,4.964
329,4.965
330,4.965
331,4.965
332,4.967
333,4.967
334,4.967
335,4.967
336,4.967
337,4.967
338,4.967
339,4.967
340,4.967
341,4.967
342,4.967
343,4.967
344,4.967
345,4.967
346,4.967
347,4.967
348,4.967
349,4.967
350,4.967
351,4.967
352,4.967
353,4.967
354,4.967
355,4.967
356,4.967
357,4.967
358,4.967
359,4.967
360,4.967
361,4.967
362,4.967
363,4.967
364,4.967
365,4.967
366,4.967
367,4.967
368,4.967
369,4.969
370,4.969
371,4.97
372,4.97
373,4.971
374,4.972
375,4.974
376,4.975
377,4.976
378,4.976
379,4.976
380,4.976
381,4.977
382,4.984
383,4.984
384,4.984
385,4.984
386,4.986
387,4.986
388,4.988
389,4.988
390,4.988
391,4.988
392,4.988
393,4.988
394,4.988
395,4.988
396,4.988
397,4.988
398,4.988
399,4.988
400,4.988
401,4.988
402,4.988
403,4.988
404,4.988
405,4.988
406,4.988
407,4.988
408,4.988
409,4.988
410,4.988
411,4.988
412,4.988
413,4.989
414,4.989
415,4.991
416,4.991
417,4.991
418,4.991
419,4.996
420,4.998
421,5.0
422,5.0
423,5.002
424,5.002
425,5.003
426,5.003
427,5.005
428,5.005
429,5.005
430,5.005
431,5.006
432,5.006
433,5.007
434,5.008
435,5.008
436,5.009
437,5.009
438,5.01
439,5.011
440,5.011
441,5.013
442,5.015
443,5.016
444,5.016
445,5.016
446,5.016
447,5.016
448,5.016
449,5.016
450,5.017
451,5.018
452,5.018
453,5.018
454,5.02
455,5.023
456,5.023
457,5.023
458,5.023
459,5.023
460,5.024
461,5.028
462,5.029
463,5.029
464,5.03
465,5.03
466,5.032
467,5.035
468,5.035
469,5.036
470,5.037
471,5.037
472,5.041
473,5.042
474,5.042
475,5.043
476,5.044
477,5.045
478,5.045
479,5.046
480,5.047
481,5.047
482,5.048
483,5.048
484,5.05
485,5.052
486,5.052
487,5.052
488,5.052
489,5.053
490,5.053
491,5.054
492,5.054
493,5.056
494,5.058
495,5.059
496,5.06
497,5.061
498,5.062
499,5.063
500,5.063
501,5.063
502,5.066
503,5.068
504,5.068
505,5.07
506,5.07
507,5.073
508,5.075
509,5.075
510,5.075
511,5.077
512,5.077
513,5.077
514,5.077
515,5.078
516,5.079
517,5.08
518,5.08
519,5.08
520,5.082
521,5.082
522,5.084
523,5.088
524,5.088
525,5.088
526,5.092
527,5.094
528,5.094
529,5.094
530,5.095
531,5.095
532,5.099
533,5.1
534,5.102
535,5.102
536,5.103
537,5.103
538,5.104
539,5.104
540,5.105
541,5.105
542,5.106
543,5.109
544,5.111
545,5.112
546,5.112
547,5.114
548,5.114
549,5.116
550,5.118
551,5.121
552,5.121
553,5.123
554,5.126
555,5.129
556,5.129
557,5.134
558,5.135
559,5.135
560,5.138
561,5.138
562,5.138
563,5.138
564,5.14
565,5.14
566,5.141
567,5.141
568,5.141
569,5.141
570,5.142
571,5.145
572,5.146
573,5.148
574,5.148
575,5.153
576,5.155
577,5.155
578,5.155
579,5.156
580,5.158
581,5.158
582,5.159
583,5.162
584,5.163
585,5.166
586,5.166
587,5.166
588,5.166
589,5.17
590,5.171
591,5.171
592,5.171
593,5.174
594,5.177
595,5.178
596,5.179
597,5.183
598,5.189
599,5.189
600,5.19
601,5.193
602,5.193
603,5.193
604,5.194
605,5.195
606,5.202
607,5.203
608,5.206
609,5.207
610,5.208
611,5.209
612,5.21
613,5.212
614,5.212
615,5.213
616,5.215
617,5.219
618,5.224
619,5.229
620,5.23
621,5.231
622,5.232
623,5.232
624,5.234
625,5.234
626,5.237
627,5.241
628,5.244
629,5.246
630,5.246
631,5.249
632,5.251
633,5.251
634,5.252
635,5.252
636,5.255
637,5.256
638,5.259
639,5.261
640,5.268
641,5.271
642,5.271
643,5.272
644,5.274
645,5.278
646,5.278
647,5.279
648,5.283
649,5.283
650,5.284
651,5.285
652,5.286
653,5.292
654,5.294
655,5.295
656,5.298
657,5.299
658,5.302
659,5.304
660,5.305
661,5.305
662,5.305
663,5.308
664,5.311
665,5.311
666,5.32
667,5.321
668,5.322
669,5.323
670,5.324
671,5.324
672,5.327
673,5.332
674,5.34
675,5.342
676,5.343
677,5.345
678,5.352
679,5.353
680,5.353
681,5.354
682,5.355
683,5.36
684,5.365
685,5.365
686,5.37
687,5.372
688,5.372
689,5.372
690,5.377
691,5.378
692,5.38
693,5.385
694,5.385
695,5.393
696,5.394
697,5.397
698,5.405
699,5.406
700,5.413
701,5.417
702,5.419
703,5.421
704,5.422
705,5.423
706,5.428
707,5.429
708,5.433
709,5.437
710,5.439
711,5.44
712,5.449
713,5.449
714,5.452
715,5.456
716,5.456
717,5.456
718,5.458
719,5.461
720,5.465
721,5.466
722,5.475
723,5.482
724,5.482
725,5.484
726,5.485
727,5.487
728,5.492
729,5.493
730,5.504
731,5.508
732,5.519
733,5.52
734,5.523
735,5.523
736,5.525
737,5.538
738,5.552
739,5.553
740,5.555
741,5.555
742,5.556
743,5.563
744,5.567
745,5.568
746,5.568
747,5.57
748,5.584
749,5.593
750,5.632
