rank,score
1,0.8631
2,0.85797
3,0.80548
4,0.77259
5,0.7451
6,0.73729
7,0.72937
8,0.7132
9,0.70019
10,0.67897
11,0.67383
12,0.67081
13,0.53315
14,0.51593
15,0.51024
16,0.50715
17,0.50458
18,0.48949
19,0.47868
20,0.46365
21,0.44831
22,0.43475
23,0.43159
24,0.42229
25,0.42123
26,0.38658
27,0.36119
28,0.34858
29,0.31585
30,0.3099
31,0.3091
32,0.28139
33,0.27194
34,0.25356
35,0.24153
36,0.24036
37,0.23533
38,0.22849
39,0.21759
40,0.21425
41,0.21371
42,0.19871
43,0.1921
44,0.17959
45,0.17736
46,0.17319
47,0.15574
48,0.13735
49,0.13735
50,0.13735
51,0.13735
52,0.13735
53,0.13735
54,0.1332
55,0.1332
56,0.11814
57,0.10317
58,0.08943
59,0.07364
60,0.07016
61,0.06949
62,0.06949
63,0.06949
64,0.06949
65,0.06949
66,0.06949
67,0.06949
68,0.06949
69,0.06949
70,0.06949
71,0.06949
72,0.06949
73,0.06949
74,0.06949
75,0.06949
76,0.06949
77,0.06949
78,0.06949
79,0.06949
80,0.03572
81,0.02969
82,0.02819
83,0.0265
84,0.02115
85,0.01856
86,0.00481
87,0.00284
88,0.00148
89,0.00082
90,0.00014
91,0.00013
92,0.00011
93,0.0001
94,0.0001
95,0.0001
96,0.0001
97,9e-05
98,9e-05
99,8e-05
100,8e-05
101,5e-05
102,5e-05
103,5e-05
104,5e-05
105,5e-05
106,5e-05
107,5e-05
108,5e-05
109,4e-05
110,4e-05
111,2e-05
112,2e-05
113,2e-05
114,1e-05
115,1e-05
116,1e-05
117,1e-05
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,0.0
129,0.0
130,0.0
131,0.0
132,0.0
133,0.0
134,0.0
135,0.0
136,0.0
137,0.0
138,0.0
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,0.0
152,0.0
153,0.0
